"rgn_id","year","usd"
1,1998,35254559571.1238
2,1998,15519553383.759
3,1998,402586541144.783
4,1998,117612503900.457
5,1998,180039106967.468
6,1998,94566279348.1039
7,1998,127793615327.282
8,1998,130767446701.786
9,1998,10451195089.0777
10,1998,14848898367.4428
11,1998,65092775886.7167
1,2002,48023610180.5761
2,2002,21140669205.4875
3,2002,548401663531.751
4,2002,160211249506.102
5,2002,245248501057.621
6,2002,128817781044.145
7,2002,174079915923.008
8,2002,178130856295.24
9,2002,14236573225.8394
10,2002,20227105812.2407
11,2002,88669100756.99
1,2004,62302463683.1438
2,2004,27426421513.4948
3,2004,711457855781.568
4,2004,207846838595.699
5,2004,318168204619.234
6,2004,167119154413.179
7,2004,225839073717.631
8,2004,231094479641.397
9,2004,18469531612.4739
10,2004,26241228440.4212
11,2004,115033072460.758
1,2005,72315210208.1368
2,2005,31834173478.15
3,2005,825797590553.295
4,2005,241250296305.878
5,2005,369301617277.944
6,2005,193977189131.043
7,2005,262134097491.878
8,2005,268234109620.435
9,2005,21437804896.3614
10,2005,30458505789.4301
11,2005,133520254643.448
1,2006,86209850539.3165
2,2006,37950789739.7385
3,2006,984466292117.85
4,2006,287604114365.907
5,2006,440259208786.441
6,2006,231247955096.76
7,2006,312500527910.941
8,2006,319772596019.121
9,2006,25556863496.4487
10,2006,36310801340.4104
11,2006,159174828693.064
1,2007,109899116145.341
2,2007,48379137921.2848
3,2007,1254983910792.09
4,2007,366633717270.651
5,2007,561236304410.61
6,2007,294791670749.519
7,2007,398371318329.827
8,2007,407641649418.886
9,2007,32579533453.9634
10,2007,46288503562.8297
11,2007,202913853538.999
1,2008,140537390371.786
2,2008,61866537515.2091
3,2008,1604855161419.56
4,2008,468845862048.443
5,2008,717700818443.899
6,2008,376975298469.973
7,2008,509431444407.62
8,2008,521286208893.768
9,2008,41662233253.0416
10,2008,59193064722.4862
11,2008,259483282913.214
1,2009,154254590094.746
2,2009,67905041923.3178
3,2009,1761497594564.06
4,2009,514607721664.509
5,2009,787752250606.42
6,2009,413770100522.688
7,2009,559154673575.381
8,2009,572166526375.855
9,2009,45728689680.9336
10,2009,64970623910.5744
11,2009,284810236879.512
1,2010,182616767924.448
2,2010,80390471843.9417
3,2010,2085377149739.26
4,2010,609226596249.841
5,2010,932593123112.866
6,2010,489848362857.897
7,2010,661964218993.207
8,2010,677368509404.739
9,2010,54136641936.0547
10,2010,76916514064.8095
11,2010,337177162110.941
1,2011,224405342665.179
2,2011,98786390681.3787
3,2011,2562578339284.71
4,2011,748637185106.394
5,2011,1146000346725.64
6,2011,601941382330.134
7,2011,813442867725.683
8,2011,832372153944.043
9,2011,66524842282.9855
10,2011,94517479919.8376
11,2011,414334113249.021
