"rgn_id","year","jobs"
1,1990,18777524.9734012
2,1990,8266130.81498435
3,1990,214428400.815799
4,1990,62643577.3426593
5,1990,95893662.221199
6,1990,50368539.3805092
7,1990,68066310.6401354
8,1990,69650253.0742701
9,1990,5566587.10743865
10,1990,7908921.94695102
11,1990,34670160.106098
1,1991,19047200.441976
2,1991,8384845.75233572
3,1991,217507937.631628
4,1991,63543239.8965374
5,1991,97270849.4878639
6,1991,51091912.6407289
7,1991,69043852.3684534
8,1991,70650542.7642458
9,1991,5646532.25402677
10,1991,8022506.79026698
11,1991,35168079.3838206
1,1992,19309012.2334665
2,1992,8500098.98834161
3,1992,220497675.834269
4,1992,64416668.4891069
5,1992,98607878.2780949
6,1992,51794192.4964954
7,1992,69992889.195942
8,1992,71621664.2278558
9,1992,5724146.21780267
10,1992,8132779.52464614
11,1992,35651479.4454101
1,1993,19564202.9077719
2,1993,8612437.51536051
3,1993,223411804.734213
4,1993,65268008.4162602
5,1993,99911094.1363353
6,1993,52478711.9710532
7,1993,70917925.2555047
8,1993,72568226.4117827
9,1993,5799797.35497539
10,1993,8240263.50496463
11,1993,36122654.5096576
1,1994,19810988.9784014
2,1994,8721076.21753392
3,1994,226229957.954281
4,1994,66091309.8004665
5,1994,101171389.097006
6,1994,53140687.0681264
7,1994,71812495.6192198
8,1994,73483613.9454909
9,1994,5872956.95194077
10,1994,8344207.54300841
11,1994,36578311.6099835
1,1995,20078612.8930362
2,1995,8838888.03196224
3,1995,229286067.21876
4,1995,66984128.1787628
5,1995,102538099.422709
6,1995,53858557.2721359
7,1995,72782600.7067681
8,1995,74476293.9397631
9,1995,5952293.91647463
10,1995,8456928.29055008
11,1995,37072442.9708393
1,1996,20345458.7974387
2,1996,8956357.35533466
3,1996,232333292.059432
4,1996,67874351.0422493
5,1996,103900836.580995
6,1996,54574340.5536634
7,1996,73749885.5990975
8,1996,75466088.1112418
9,1996,6031400.24029654
10,1996,8569321.34729066
11,1996,37565137.841031
1,1997,20632386.2692853
2,1997,9082666.86737397
3,1997,235609836.706574
4,1997,68831567.8905728
5,1997,105366126.927098
6,1997,55343990.3177045
7,1997,74789963.8020323
8,1997,76530369.5357843
9,1997,6116459.73390997
10,1997,8690172.57675168
11,1997,38094910.6093724
1,1998,20914094.1953321
2,1998,9206678.66187935
3,1998,238826777.180088
4,1998,69771371.8465442
5,1998,106804761.930573
6,1998,56099639.2537059
7,1998,75811121.7678053
8,1998,77575290.4382984
9,1998,6199971.89599826
10,1998,8808825.38121327
11,1998,38615046.1923651
1,1999,21187411.2937115
2,1999,9326996.69593209
3,1999,241947899.28772
4,1999,70683183.2176196
5,1999,108200546.388237
6,1999,56832780.7647724
7,1999,76801863.9741346
8,1999,78589087.789047
9,1999,6280996.60176946
10,1999,8923944.04572905
11,1999,39119689.2469727
1,2000,21482374.4215215
2,2000,9456843.61684037
3,2000,245316206.446705
4,2000,71667207.7648575
5,2000,109706873.477989
6,2000,57623985.2467231
7,2000,77871070.4810274
8,2000,79683175.3500353
9,2000,6368438.2612407
10,2000,9048179.8200594
11,2000,39664298.7671866
1,2001,21691865.5574027
2,2001,9549064.56375571
3,2001,247708473.22924
4,2001,72366089.7629783
5,2001,110776709.478792
6,2001,58185920.9939766
7,2001,78630451.1103404
8,2001,80460227.2059965
9,2001,6430541.79500091
10,2001,9136415.57235419
11,2001,40051095.8148325
1,2002,21916941.6849775
2,2002,9648146.24339663
3,2002,250278711.541587
4,2002,73116964.7492022
5,2002,111926135.411245
