"rgn_id","sector","year","value"
1,"cf",2003,2960287.442
2,"cf",2003,2960287.442
3,"cf",2003,2960287.442
4,"cf",2003,2960287.442
5,"cf",2003,2960287.442
6,"cf",2003,2960287.442
7,"cf",2003,2960287.442
8,"cf",2003,2960287.442
9,"cf",2003,2960287.442
10,"cf",2003,2960287.442
11,"cf",2003,2960287.442
1,"cf",2004,2887866.646
2,"cf",2004,2887866.646
3,"cf",2004,2887866.646
4,"cf",2004,2887866.646
5,"cf",2004,2887866.646
6,"cf",2004,2887866.646
7,"cf",2004,2887866.646
8,"cf",2004,2887866.646
9,"cf",2004,2887866.646
10,"cf",2004,2887866.646
11,"cf",2004,2887866.646
1,"cf",2005,2806703.718
2,"cf",2005,2806703.718
3,"cf",2005,2806703.718
4,"cf",2005,2806703.718
5,"cf",2005,2806703.718
6,"cf",2005,2806703.718
7,"cf",2005,2806703.718
8,"cf",2005,2806703.718
9,"cf",2005,2806703.718
10,"cf",2005,2806703.718
11,"cf",2005,2806703.718
1,"cf",2006,2764149.5
2,"cf",2006,2764149.5
3,"cf",2006,2764149.5
4,"cf",2006,2764149.5
5,"cf",2006,2764149.5
6,"cf",2006,2764149.5
7,"cf",2006,2764149.5
8,"cf",2006,2764149.5
9,"cf",2006,2764149.5
10,"cf",2006,2764149.5
11,"cf",2006,2764149.5
1,"cf",2007,2822476.258
2,"cf",2007,2822476.258
3,"cf",2007,2822476.258
4,"cf",2007,2822476.258
5,"cf",2007,2822476.258
6,"cf",2007,2822476.258
7,"cf",2007,2822476.258
8,"cf",2007,2822476.258
9,"cf",2007,2822476.258
10,"cf",2007,2822476.258
11,"cf",2007,2822476.258
1,"cf",2008,2879486.792
2,"cf",2008,2879486.792
3,"cf",2008,2879486.792
4,"cf",2008,2879486.792
5,"cf",2008,2879486.792
6,"cf",2008,2879486.792
7,"cf",2008,2879486.792
8,"cf",2008,2879486.792
9,"cf",2008,2879486.792
10,"cf",2008,2879486.792
11,"cf",2008,2879486.792
1,"mar",2003,4197029.310143
2,"mar",2003,4197029.310143
3,"mar",2003,4197029.310143
4,"mar",2003,4197029.310143
5,"mar",2003,4197029.310143
6,"mar",2003,4197029.310143
7,"mar",2003,4197029.310143
8,"mar",2003,4197029.310143
9,"mar",2003,4197029.310143
10,"mar",2003,4197029.310143
11,"mar",2003,4197029.310143
1,"mar",2004,4357951.343308
2,"mar",2004,4357951.343308
3,"mar",2004,4357951.343308
4,"mar",2004,4357951.343308
5,"mar",2004,4357951.343308
6,"mar",2004,4357951.343308
7,"mar",2004,4357951.343308
8,"mar",2004,4357951.343308
9,"mar",2004,4357951.343308
10,"mar",2004,4357951.343308
11,"mar",2004,4357951.343308
1,"mar",2005,2932095.943499
2,"mar",2005,2932095.943499
3,"mar",2005,2932095.943499
4,"mar",2005,2932095.943499
5,"mar",2005,2932095.943499
6,"mar",2005,2932095.943499
7,"mar",2005,2932095.943499
8,"mar",2005,2932095.943499
9,"mar",2005,2932095.943499
10,"mar",2005,2932095.943499
11,"mar",2005,2932095.943499
1,"mar",2006,2925063.252081
2,"mar",2006,2925063.252081
3,"mar",2006,2925063.252081
4,"mar",2006,2925063.252081
5,"mar",2006,2925063.252081
6,"mar",2006,2925063.252081
7,"mar",2006,2925063.252081
8,"mar",2006,2925063.252081
9,"mar",2006,2925063.252081
10,"mar",2006,2925063.252081
11,"mar",2006,2925063.252081
1,"mar",2007,3192827.181246
2,"mar",2007,3192827.181246
3,"mar",2007,3192827.181246
4,"mar",2007,3192827.181246
5,"mar",2007,3192827.181246
6,"mar",2007,3192827.181246
7,"mar",2007,3192827.181246
8,"mar",2007,3192827.181246
9,"mar",2007,3192827.181246
10,"mar",2007,3192827.181246
11,"mar",2007,3192827.181246
1,"mar",2008,3273754.458175
2,"mar",2008,3273754.458175
3,"mar",2008,3273754.458175
4,"mar",2008,3273754.458175
5,"mar",2008,3273754.458175
6,"mar",2008,3273754.458175
7,"mar",2008,3273754.458175
8,"mar",2008,3273754.458175
9,"mar",2008,3273754.458175
10,"mar",2008,3273754.458175
11,"mar",2008,3273754.458175
1,"mmw",1998,0
2,"mmw",1998,0
3,"mmw",1998,0
4,"mmw",1998,0
5,"mmw",1998,0
6,"mmw",1998,0
7,"mmw",1998,0
8,"mmw",1998,0
9,"mmw",1998,0
10,"mmw",1998,0
11,"mmw",1998,0
1,"mmw",2008,545.775
2,"mmw",2008,545.775
3,"mmw",2008,545.775
4,"mmw",2008,545.775
5,"mmw",2008,545.775
6,"mmw",2008,545.775
7,"mmw",2008,545.775
8,"mmw",2008,545.775
9,"mmw",2008,545.775
10,"mmw",2008,545.775
11,"mmw",2008,545.775
1,"tour",2005,2067526.17273
2,"tour",2005,2067526.17273
3,"tour",2005,2067526.17273
4,"tour",2005,2067526.17273
5,"tour",2005,2067526.17273
6,"tour",2005,2067526.17273
7,"tour",2005,2067526.17273
8,"tour",2005,2067526.17273
9,"tour",2005,2067526.17273
10,"tour",2005,2067526.17273
11,"tour",2005,2067526.17273
1,"tour",2006,2191376.86519
2,"tour",2006,2191376.86519
3,"tour",2006,2191376.86519
4,"tour",2006,2191376.86519
5,"tour",2006,2191376.86519
6,"tour",2006,2191376.86519
7,"tour",2006,2191376.86519
8,"tour",2006,2191376.86519
9,"tour",2006,2191376.86519
10,"tour",2006,2191376.86519
11,"tour",2006,2191376.86519
1,"tour",2007,2181234.72514
2,"tour",2007,2181234.72514
3,"tour",2007,2181234.72514
4,"tour",2007,2181234.72514
5,"tour",2007,2181234.72514
6,"tour",2007,2181234.72514
7,"tour",2007,2181234.72514
8,"tour",2007,2181234.72514
9,"tour",2007,2181234.72514
10,"tour",2007,2181234.72514
11,"tour",2007,2181234.72514
1,"tour",2008,2080438.81665
