"rgn_id","year","area_km2"
4,0,392
3,0,392
2,0,392
1,0,392
10,0,392
7,0,392
11,0,392
8,0,392
6,0,392
9,0,392
5,0,392
4,1976,8
3,1976,8
2,1976,8
1,1976,8
10,1976,8
7,1976,8
11,1976,8
8,1976,8
6,1976,8
9,1976,8
5,1976,8
4,1977,1
3,1977,1
2,1977,1
1,1977,1
10,1977,1
7,1977,1
11,1977,1
8,1977,1
6,1977,1
9,1977,1
5,1977,1
4,1978,105
3,1978,105
2,1978,105
1,1978,105
10,1978,105
7,1978,105
11,1978,105
8,1978,105
6,1978,105
9,1978,105
5,1978,105
4,1979,22
3,1979,22
2,1979,22
1,1979,22
10,1979,22
7,1979,22
11,1979,22
8,1979,22
6,1979,22
9,1979,22
5,1979,22
4,1980,14
3,1980,14
2,1980,14
1,1980,14
10,1980,14
7,1980,14
11,1980,14
8,1980,14
6,1980,14
9,1980,14
5,1980,14
4,1981,16
3,1981,16
2,1981,16
1,1981,16
10,1981,16
7,1981,16
11,1981,16
8,1981,16
6,1981,16
9,1981,16
5,1981,16
4,1982,60
3,1982,60
2,1982,60
1,1982,60
10,1982,60
7,1982,60
11,1982,60
8,1982,60
6,1982,60
9,1982,60
5,1982,60
4,1983,46
3,1983,46
2,1983,46
1,1983,46
10,1983,46
7,1983,46
11,1983,46
8,1983,46
6,1983,46
9,1983,46
5,1983,46
4,1984,62
3,1984,62
2,1984,62
1,1984,62
10,1984,62
7,1984,62
11,1984,62
8,1984,62
6,1984,62
9,1984,62
5,1984,62
4,1985,43
3,1985,43
2,1985,43
1,1985,43
10,1985,43
7,1985,43
11,1985,43
8,1985,43
6,1985,43
9,1985,43
5,1985,43
4,1986,102
3,1986,102
2,1986,102
1,1986,102
10,1986,102
7,1986,102
11,1986,102
8,1986,102
6,1986,102
9,1986,102
5,1986,102
4,1987,65
3,1987,65
2,1987,65
1,1987,65
10,1987,65
7,1987,65
11,1987,65
8,1987,65
6,1987,65
9,1987,65
5,1987,65
4,1988,31
3,1988,31
2,1988,31
1,1988,31
10,1988,31
7,1988,31
11,1988,31
8,1988,31
6,1988,31
9,1988,31
5,1988,31
4,1990,145
3,1990,145
2,1990,145
1,1990,145
10,1990,145
7,1990,145
11,1990,145
8,1990,145
6,1990,145
9,1990,145
5,1990,145
4,1991,13
3,1991,13
2,1991,13
1,1991,13
10,1991,13
7,1991,13
11,1991,13
8,1991,13
6,1991,13
9,1991,13
5,1991,13
4,1992,643
3,1992,643
2,1992,643
1,1992,643
10,1992,643
7,1992,643
11,1992,643
8,1992,643
6,1992,643
9,1992,643
5,1992,643
4,1995,2
3,1995,2
2,1995,2
1,1995,2
10,1995,2
7,1995,2
11,1995,2
8,1995,2
6,1995,2
9,1995,2
5,1995,2
4,1997,47
3,1997,47
2,1997,47
1,1997,47
10,1997,47
7,1997,47
11,1997,47
8,1997,47
6,1997,47
9,1997,47
5,1997,47
4,2000,200
3,2000,200
2,2000,200
1,2000,200
10,2000,200
7,2000,200
11,2000,200
8,2000,200
6,2000,200
9,2000,200
5,2000,200
4,2002,1041
3,2002,1041
2,2002,1041
1,2002,1041
10,2002,1041
7,2002,1041
11,2002,1041
8,2002,1041
6,2002,1041
9,2002,1041
5,2002,1041
4,2004,315
3,2004,315
2,2004,315
1,2004,315
10,2004,315
7,2004,315
11,2004,315
8,2004,315
6,2004,315
9,2004,315
5,2004,315
4,2008,134
3,2008,134
2,2008,134
1,2008,134
10,2008,134
7,2008,134
11,2008,134
8,2008,134
6,2008,134
9,2008,134
5,2008,134
4,2013,266
3,2013,266
2,2013,266
1,2013,266
10,2013,266
7,2013,266
11,2013,266
8,2013,266
6,2013,266
9,2013,266
5,2013,266
