"rgn_id","rgn_name","area_km2"
4,"Fujian",14314.9003906
3,"Guangdong",18955
2,"Guangxi",2493.68994141
1,"Hainan",6303.35986328
10,"Hebei",2140.38989258
7,"Jiangsu",4416.54003906
11,"Liaoning",9915.33007812
8,"Shandong",11223.9003906
6,"Shanghai",4609.64990234
9,"Tianjin",446.100006104
5,"Zhejiang",17294.6992188
