"rgn_id","species","sust_coeff"
5,"Greasy grouper",0.444010417
4,"Groupers nei",0.33
3,"Groupers nei",0.33
2,"Groupers nei",0.33
1,"Groupers nei",0.33
10,"Groupers nei",0.33
7,"Groupers nei",0.33
11,"Groupers nei",0.33
8,"Groupers nei",0.33
6,"Groupers nei",0.33
9,"Groupers nei",0.33
5,"Groupers nei",0.33
4,"Hong Kong grouper",0.444010417
3,"Hong Kong grouper",0.444010417
2,"Hong Kong grouper",0.444010417
1,"Hong Kong grouper",0.444010417
10,"Hong Kong grouper",0.444010417
7,"Hong Kong grouper",0.444010417
11,"Hong Kong grouper",0.444010417
8,"Hong Kong grouper",0.444010417
6,"Hong Kong grouper",0.444010417
9,"Hong Kong grouper",0.444010417
5,"Hong Kong grouper",0.444010417
4,"Indo-Pacific swamp crab",0.416666667
3,"Indo-Pacific swamp crab",0.416666667
2,"Indo-Pacific swamp crab",0.416666667
1,"Indo-Pacific swamp crab",0.416666667
10,"Indo-Pacific swamp crab",0.416666667
7,"Indo-Pacific swamp crab",0.416666667
11,"Indo-Pacific swamp crab",0.416666667
8,"Indo-Pacific swamp crab",0.416666667
6,"Indo-Pacific swamp crab",0.416666667
9,"Indo-Pacific swamp crab",0.416666667
5,"Indo-Pacific swamp crab",0.416666667
4,"Japanese carpet shell",0.841666667
3,"Japanese carpet shell",0.841666667
2,"Japanese carpet shell",0.841666667
1,"Japanese carpet shell",0.841666667
10,"Japanese carpet shell",0.841666667
7,"Japanese carpet shell",0.841666667
11,"Japanese carpet shell",0.841666667
8,"Japanese carpet shell",0.841666667
6,"Japanese carpet shell",0.841666667
9,"Japanese carpet shell",0.841666667
5,"Japanese carpet shell",0.841666667
4,"Japanese sea cucumber",0.571405229
3,"Japanese sea cucumber",0.571405229
2,"Japanese sea cucumber",0.571405229
1,"Japanese sea cucumber",0.571405229
10,"Japanese sea cucumber",0.571405229
7,"Japanese sea cucumber",0.571405229
11,"Japanese sea cucumber",0.571405229
8,"Japanese sea cucumber",0.571405229
6,"Japanese sea cucumber",0.571405229
9,"Japanese sea cucumber",0.571405229
5,"Japanese sea cucumber",0.571405229
4,"Japanese seabass",0.444010417
3,"Japanese seabass",0.444010417
2,"Japanese seabass",0.444010417
1,"Japanese seabass",0.444010417
10,"Japanese seabass",0.444010417
7,"Japanese seabass",0.444010417
11,"Japanese seabass",0.444010417
8,"Japanese seabass",0.444010417
6,"Japanese seabass",0.444010417
9,"Japanese seabass",0.444010417
5,"Japanese seabass",0.444010417
4,"Jellyfishes nei",0.571405229
3,"Jellyfishes nei",0.571405229
2,"Jellyfishes nei",0.571405229
1,"Jellyfishes nei",0.571405229
10,"Jellyfishes nei",0.571405229
7,"Jellyfishes nei",0.571405229
11,"Jellyfishes nei",0.571405229
8,"Jellyfishes nei",0.571405229
6,"Jellyfishes nei",0.571405229
9,"Jellyfishes nei",0.571405229
5,"Jellyfishes nei",0.571405229
4,"Kuruma prawn",0.444444444
3,"Kuruma prawn",0.444444444
2,"Kuruma prawn",0.444444444
1,"Kuruma prawn",0.444444444
10,"Kuruma prawn",0.444444444
7,"Kuruma prawn",0.444444444
11,"Kuruma prawn",0.444444444
8,"Kuruma prawn",0.444444444
6,"Kuruma prawn",0.444444444
9,"Kuruma prawn",0.444444444
5,"Kuruma prawn",0.444444444
4,"Large yellow croaker",0.444010417
3,"Large yellow croaker",0.444010417
2,"Large yellow croaker",0.444010417
1,"Large yellow croaker",0.444010417
10,"Large yellow croaker",0.444010417
7,"Large yellow croaker",0.444010417
11,"Large yellow croaker",0.444010417
8,"Large yellow croaker",0.444010417
6,"Large yellow croaker",0.444010417
9,"Large yellow croaker",0.444010417
5,"Large yellow croaker",0.444010417
4,"Lefteye flounders nei",0.444010417
3,"Lefteye flounders nei",0.444010417
2,"Lefteye flounders nei",0.444010417
1,"Lefteye flounders nei",0.444010417
10,"Lefteye flounders nei",0.444010417
7,"Lefteye flounders nei",0.444010417
11,"Lefteye flounders nei",0.444010417
8,"Lefteye flounders nei",0.444010417
6,"Lefteye flounders nei",0.444010417
9,"Lefteye flounders nei",0.444010417
5,"Lefteye flounders nei",0.444010417
4,"Mangrove red snapper",0.433333333
3,"Mangrove red snapper",0.433333333
2,"Mangrove red snapper",0.433333333
1,"Mangrove red snapper",0.433333333
10,"Mangrove red snapper",0.433333333
7,"Mangrove red snapper",0.433333333
11,"Mangrove red snapper",0.433333333
8,"Mangrove red snapper",0.433333333
6,"Mangrove red snapper",0.433333333
9,"Mangrove red snapper",0.433333333
5,"Mangrove red snapper",0.433333333
4,"Marine crabs nei",0.416666667
3,"Marine crabs nei",0.416666667
2,"Marine crabs nei",0.416666667
1,"Marine crabs nei",0.416666667
10,"Marine crabs nei",0.416666667
7,"Marine crabs nei",0.416666667
11,"Marine crabs nei",0.416666667
8,"Marine crabs nei",0.416666667
6,"Marine crabs nei",0.416666667
9,"Marine crabs nei",0.416666667
5,"Marine crabs nei",0.416666667
4,"Marine fishes nei",0.477777778
3,"Marine fishes nei",0.477777778
2,"Marine fishes nei",0.477777778
1,"Marine fishes nei",0.477777778
10,"Marine fishes nei",0.477777778
7,"Marine fishes nei",0.477777778
11,"Marine fishes nei",0.477777778
8,"Marine fishes nei",0.477777778
6,"Marine fishes nei",0.477777778
9,"Marine fishes nei",0.477777778
5,"Marine fishes nei",0.477777778
4,"Marine molluscs nei",0.533333333
3,"Marine molluscs nei",0.533333333
2,"Marine molluscs nei",0.533333333
1,"Marine molluscs nei",0.533333333
10,"Marine molluscs nei",0.533333333
7,"Marine molluscs nei",0.533333333
11,"Marine molluscs nei",0.533333333
8,"Marine molluscs nei",0.533333333
6,"Marine molluscs nei",0.533333333
9,"Marine molluscs nei",0.533333333
5,"Marine molluscs nei",0.533333333
4,"Orange-spotted grouper",0.333333333
3,"Orange-spotted grouper",0.333333333
2,"Orange-spotted grouper",0.333333333
1,"Orange-spotted grouper",0.333333333
10,"Orange-spotted grouper",0.333333333
7,"Orange-spotted grouper",0.333333333
11,"Orange-spotted grouper",0.333333333
8,"Orange-spotted grouper",0.333333333
6,"Orange-spotted grouper",0.333333333
9,"Orange-spotted grouper",0.333333333
5,"Orange-spotted grouper",0.333333333
4,"Pacific cupped oyster",0.757142857
3,"Pacific cupped oyster",0.757142857
2,"Pacific cupped oyster",0.757142857
1,"Pacific cupped oyster",0.757142857
10,"Pacific cupped oyster",0.757142857
7,"Pacific cupped oyster",0.757142857
11,"Pacific cupped oyster",0.757142857
8,"Pacific cupped oyster",0.757142857
6,"Pacific cupped oyster",0.757142857
9,"Pacific cupped oyster",0.757142857
5,"Pacific cupped oyster",0.757142857
4,"Pearl oyster shells nei",0.811764706
3,"Pearl oyster shells nei",0.811764706
2,"Pearl oyster shells nei",0.811764706
1,"Pearl oyster shells nei",0.811764706
10,"Pearl oyster shells nei",0.811764706
7,"Pearl oyster shells nei",0.811764706
11,"Pearl oyster shells nei",0.811764706
8,"Pearl oyster shells nei",0.811764706
6,"Pearl oyster shells nei",0.811764706
9,"Pearl oyster shells nei",0.811764706
5,"Pearl oyster shells nei",0.811764706
4,"Pen shells nei",0.811764706
3,"Pen shells nei",0.811764706
2,"Pen shells nei",0.811764706
1,"Pen shells nei",0.811764706
10,"Pen shells nei",0.811764706
7,"Pen shells nei",0.811764706
11,"Pen shells nei",0.811764706
8,"Pen shells nei",0.811764706
6,"Pen shells nei",0.811764706
9,"Pen shells nei",0.811764706
5,"Pen shells nei",0.811764706
4,"Penaeus shrimps nei",0.266666667
3,"Penaeus shrimps nei",0.266666667
2,"Penaeus shrimps nei",0.266666667
1,"Penaeus shrimps nei",0.266666667
10,"Penaeus shrimps nei",0.266666667
7,"Penaeus shrimps nei",0.266666667
11,"Penaeus shrimps nei",0.266666667
8,"Penaeus shrimps nei",0.266666667
6,"Penaeus shrimps nei",0.266666667
9,"Penaeus shrimps nei",0.266666667
5,"Penaeus shrimps nei",0.266666667
4,"Porgies, seabreams nei",0.444010417
3,"Porgies, seabreams nei",0.444010417
2,"Porgies, seabreams nei",0.444010417
1,"Porgies, seabreams nei",0.444010417
10,"Porgies, seabreams nei",0.444010417
7,"Porgies, seabreams nei",0.444010417
11,"Porgies, seabreams nei",0.444010417
8,"Porgies, seabreams nei",0.444010417
6,"Porgies, seabreams nei",0.444010417
9,"Porgies, seabreams nei",0.444010417
5,"Porgies, seabreams nei",0.444010417
4,"Puffers nei",0.444010417
3,"Puffers nei",0.444010417
2,"Puffers nei",0.444010417
1,"Puffers nei",0.444010417
10,"Puffers nei",0.444010417
7,"Puffers nei",0.444010417
11,"Puffers nei",0.444010417
8,"Puffers nei",0.444010417
6,"Puffers nei",0.444010417
9,"Puffers nei",0.444010417
5,"Puffers nei",0.444010417
4,"Red drum",0.37
3,"Red drum",0.37
2,"Red drum",0.37
1,"Red drum",0.37
10,"Red drum",0.37
7,"Red drum",0.37
11,"Red drum",0.37
8,"Red drum",0.37
6,"Red drum",0.37
9,"Red drum",0.37
5,"Red drum",0.37
4,"Righteye flounders nei",0.444010417
3,"Righteye flounders nei",0.444010417
2,"Righteye flounders nei",0.444010417
1,"Righteye flounders nei",0.444010417
10,"Righteye flounders nei",0.444010417
7,"Righteye flounders nei",0.444010417
11,"Righteye flounders nei",0.444010417
8,"Righteye flounders nei",0.444010417
6,"Righteye flounders nei",0.444010417
9,"Righteye flounders nei",0.444010417
5,"Righteye flounders nei",0.444010417
4,"Russell's snapper",0.444010417
3,"Russell's snapper",0.444010417
2,"Russell's snapper",0.444010417
1,"Russell's snapper",0.444010417
10,"Russell's snapper",0.444010417
7,"Russell's snapper",0.444010417
11,"Russell's snapper",0.444010417
8,"Russell's snapper",0.444010417
6,"Russell's snapper",0.444010417
9,"Russell's snapper",0.444010417
5,"Russell's snapper",0.444010417
4,"Scallops nei",0.833333333
3,"Scallops nei",0.833333333
2,"Scallops nei",0.833333333
1,"Scallops nei",0.833333333
10,"Scallops nei",0.833333333
7,"Scallops nei",0.833333333
11,"Scallops nei",0.833333333
8,"Scallops nei",0.833333333
6,"Scallops nei",0.833333333
9,"Scallops nei",0.833333333
5,"Scallops nei",0.833333333
4,"Sea mussels nei",0.791666667
3,"Sea mussels nei",0.791666667
2,"Sea mussels nei",0.791666667
1,"Sea mussels nei",0.791666667
10,"Sea mussels nei",0.791666667
7,"Sea mussels nei",0.791666667
11,"Sea mussels nei",0.791666667
8,"Sea mussels nei",0.791666667
6,"Sea mussels nei",0.791666667
9,"Sea mussels nei",0.791666667
5,"Sea mussels nei",0.791666667
4,"Sea snails",0.811764706
3,"Sea snails",0.811764706
2,"Sea snails",0.811764706
1,"Sea snails",0.811764706
10,"Sea snails",0.811764706
7,"Sea snails",0.811764706
11,"Sea snails",0.811764706
8,"Sea snails",0.811764706
6,"Sea snails",0.811764706
9,"Sea snails",0.811764706
5,"Sea snails",0.811764706
4,"Sea urchins nei",0.5
3,"Sea urchins nei",0.5
2,"Sea urchins nei",0.5
1,"Sea urchins nei",0.5
10,"Sea urchins nei",0.5
7,"Sea urchins nei",0.5
11,"Sea urchins nei",0.5
8,"Sea urchins nei",0.5
6,"Sea urchins nei",0.5
9,"Sea urchins nei",0.5
5,"Sea urchins nei",0.5
4,"Snappers nei",0.433333333
3,"Snappers nei",0.433333333
2,"Snappers nei",0.433333333
1,"Snappers nei",0.433333333
10,"Snappers nei",0.433333333
7,"Snappers nei",0.433333333
11,"Snappers nei",0.433333333
8,"Snappers nei",0.433333333
6,"Snappers nei",0.433333333
9,"Snappers nei",0.433333333
5,"Snappers nei",0.433333333
4,"Snubnose pompano",0.444010417
3,"Snubnose pompano",0.444010417
2,"Snubnose pompano",0.444010417
1,"Snubnose pompano",0.444010417
10,"Snubnose pompano",0.444010417
7,"Snubnose pompano",0.444010417
11,"Snubnose pompano",0.444010417
8,"Snubnose pompano",0.444010417
6,"Snubnose pompano",0.444010417
9,"Snubnose pompano",0.444010417
5,"Snubnose pompano",0.444010417
4,"Swimming crabs, etc. nei",0.416666667
3,"Swimming crabs, etc. nei",0.416666667
2,"Swimming crabs, etc. nei",0.416666667
1,"Swimming crabs, etc. nei",0.416666667
10,"Swimming crabs, etc. nei",0.416666667
7,"Swimming crabs, etc. nei",0.416666667
11,"Swimming crabs, etc. nei",0.416666667
8,"Swimming crabs, etc. nei",0.416666667
6,"Swimming crabs, etc. nei",0.416666667
9,"Swimming crabs, etc. nei",0.416666667
5,"Swimming crabs, etc. nei",0.416666667
4,"Turbot",0.5
3,"Turbot",0.5
2,"Turbot",0.5
1,"Turbot",0.5
10,"Turbot",0.5
7,"Turbot",0.5
11,"Turbot",0.5
8,"Turbot",0.5
6,"Turbot",0.5
9,"Turbot",0.5
5,"Turbot",0.5
4,"Whiteleg shrimp",0.37
3,"Whiteleg shrimp",0.37
2,"Whiteleg shrimp",0.37
1,"Whiteleg shrimp",0.37
10,"Whiteleg shrimp",0.37
7,"Whiteleg shrimp",0.37
11,"Whiteleg shrimp",0.37
8,"Whiteleg shrimp",0.37
6,"Whiteleg shrimp",0.37
9,"Whiteleg shrimp",0.37
5,"Whiteleg shrimp",0.37
