"rgn_id","rgn_name","area_km2"
4,"Fujian",66096.5
3,"Guangdong",154437
2,"Guangxi",17922.1992188
1,"Hainan",156325
10,"Hebei",15443.5996094
7,"Jiangsu",94313.1015625
11,"Liaoning",60644.1992188
8,"Shandong",113045
6,"Shanghai",42389.1015625
9,"Tianjin",1211.90002441
5,"Zhejiang",153365
