"rgn_id","year","count"
4,1990,62643577.3426593
3,1990,214428400.815799
2,1990,8266130.81498435
1,1990,18777524.9734012
10,1990,7908921.94695102
7,1990,68066310.6401354
11,1990,34670160.106098
8,1990,69650253.0742701
6,1990,50368539.3805092
9,1990,5566587.10743865
5,1990,95893662.221199
4,1991,63543239.8965374
3,1991,217507937.631628
2,1991,8384845.75233572
1,1991,19047200.441976
10,1991,8022506.79026698
7,1991,69043852.3684534
11,1991,35168079.3838206
8,1991,70650542.7642458
6,1991,51091912.6407289
9,1991,5646532.25402677
5,1991,97270849.4878639
4,1992,64416668.4891069
3,1992,220497675.834269
2,1992,8500098.98834161
1,1992,19309012.2334665
10,1992,8132779.52464614
7,1992,69992889.195942
11,1992,35651479.4454101
8,1992,71621664.2278558
6,1992,51794192.4964954
9,1992,5724146.21780267
5,1992,98607878.2780949
4,1993,65268008.4162602
3,1993,223411804.734213
2,1993,8612437.51536051
1,1993,19564202.9077719
10,1993,8240263.50496463
7,1993,70917925.2555047
11,1993,36122654.5096576
8,1993,72568226.4117827
6,1993,52478711.9710532
9,1993,5799797.35497539
5,1993,99911094.1363353
4,1994,66091309.8004665
3,1994,226229957.954281
2,1994,8721076.21753392
1,1994,19810988.9784014
10,1994,8344207.54300841
7,1994,71812495.6192198
11,1994,36578311.6099835
8,1994,73483613.9454909
6,1994,53140687.0681264
9,1994,5872956.95194077
5,1994,101171389.097006
4,1995,66984128.1787628
3,1995,229286067.21876
2,1995,8838888.03196224
1,1995,20078612.8930362
10,1995,8456928.29055008
7,1995,72782600.7067681
11,1995,37072442.9708393
8,1995,74476293.9397631
6,1995,53858557.2721359
9,1995,5952293.91647463
5,1995,102538099.422709
4,1996,67874351.0422493
3,1996,232333292.059432
2,1996,8956357.35533466
1,1996,20345458.7974387
10,1996,8569321.34729066
7,1996,73749885.5990975
11,1996,37565137.841031
8,1996,75466088.1112418
6,1996,54574340.5536634
9,1996,6031400.24029654
5,1996,103900836.580995
4,1997,68831567.8905728
3,1997,235609836.706574
2,1997,9082666.86737397
1,1997,20632386.2692853
10,1997,8690172.57675168
7,1997,74789963.8020323
11,1997,38094910.6093724
8,1997,76530369.5357843
6,1997,55343990.3177045
9,1997,6116459.73390997
5,1997,105366126.927098
4,1998,69771371.8465442
3,1998,238826777.180088
2,1998,9206678.66187935
1,1998,20914094.1953321
10,1998,8808825.38121327
7,1998,75811121.7678053
11,1998,38615046.1923651
8,1998,77575290.4382984
6,1998,56099639.2537059
9,1998,6199971.89599826
5,1998,106804761.930573
4,1999,70683183.2176196
3,1999,241947899.28772
2,1999,9326996.69593209
1,1999,21187411.2937115
10,1999,8923944.04572905
7,1999,76801863.9741346
11,1999,39119689.2469727
8,1999,78589087.789047
6,1999,56832780.7647724
9,1999,6280996.60176946
5,1999,108200546.388237
4,2000,71667207.7648575
3,2000,245316206.446705
2,2000,9456843.61684037
1,2000,21482374.4215215
10,2000,9048179.8200594
7,2000,77871070.4810274
11,2000,39664298.7671866
8,2000,79683175.3500353
6,2000,57623985.2467231
9,2000,6368438.2612407
5,2000,109706873.477989
4,2001,72366089.7629783
3,2001,247708473.22924
2,2001,9549064.56375571
1,2001,21691865.5574027
10,2001,9136415.57235419
7,2001,78630451.1103404
11,2001,40051095.8148325
8,2001,80460227.2059965
6,2001,58185920.9939766
9,2001,6430541.79500091
5,2001,110776709.478792
4,2002,73116964.7492022
3,2002,250278711.541587
2,2002,9648146.24339663
1,2002,21916941.6849775
10,2002,9231215.58074897
7,2002,79446325.4941525
11,2002,40466668.4416901
8,2002,81295087.4588133
6,2002,58789661.67926
9,2002,6497265.49110704
5,2002,111926135.411245
4,2003,73846335.9260346
3,2003,252775342.50814
2,2003,9744390.38870456
1,2003,22135572.0070125
10,2003,9323300.67474622
7,2003,80238834.5940507
11,2003,40870339.7604468
8,2003,82106038.7040395
6,2003,59376112.2365508
9,2003,6562078.33165227
5,2003,113042643.698798
4,2004,74482122.9513543
3,2004,254951635.767272
2,2004,9828285.64093473
1,2004,22326150.3113198
10,2004,9403570.51519025
7,2004,80929658.4422748
11,2004,41222216.8226498
8,2004,82812938.4229465
6,2004,59887316.5001142
9,2004,6618575.16673662
5,2004,114015895.049326
4,2005,75067932.1884118
3,2005,256956855.507489
2,2005,9905586.07605604
1,2005,22501747.68371
10,2005,9477530.52399286
7,2005,81566178.1813584
11,2005,41546433.6203163
8,2005,83464270.3446711
6,2005,60358336.1461474
9,2005,6670630.91266864
5,2005,114912641.299898
4,2006,75574314.8752138
3,2006,258690198.881828
2,2006,9972405.78382357
1,2006,22653536.804812
10,2006,9541462.71489086
7,2006,82116395.8209756
11,2006,41826691.702168
8,2006,84027291.8671373
6,2006,60765492.9111942
9,2006,6715628.71540209
5,2006,115687802.814976
4,2007,76012778.984542
3,2007,260191057.57743
2,2007,10030263.2983387
1,2007,22784967.210164
10,2007,9596820.00073435
7,2007,82592815.5201067
11,2007,42069360.1690091
8,2007,84514798.1283401
6,2007,61118039.7754455
9,2007,6754591.18787887
5,2007,116358995.792447
4,2008,76303765.515218
3,2008,261187101.850102
2,2008,10068660.4146912
1,2008,22872190.9460756
10,2008,9633557.84132959
7,2008,82908991.262765
11,2008,42230406.9999088
8,2008,84838331.4634804
6,2008,61352007.3608115
9,2008,6780448.61714475
5,2008,116804432.743324
4,2009,76571765.7878539
3,2009,262104464.368611
2,2009,10104024.380257
1,2009,22952524.5097987
10,2009,9667393.60435514
7,2009,83200190.9448823
11,2009,42378732.0597938
8,2009,85136307.5306988
6,2009,61567492.8560349
9,2009,6804263.45859744
5,2009,117214682.743556
4,2010,76618487.7283345
3,2010,262264393.149905
2,2010,10110189.5720983
1,2010,22966529.4954875
10,2010,9673292.37636253
7,2010,83250957.3641925
11,2010,42404590.3716216
8,2010,85188255.3139616
6,2010,61605059.6106626
9,2010,6808415.22901904
5,2010,117286203.850249
4,2011,77433815.6101252
3,2011,265055253.143046
2,2011,10217776.1310702
1,2011,23210925.4944275
10,2011,9776229.73804899
7,2011,84136864.0002705
11,2011,42855834.5278425
8,2011,86094777.5100776
6,2011,62260623.6168075
9,2011,6880866.29052667
5,2011,118534293.11674
4,2012,77951169.7590388
3,2012,266826151.733338
2,2012,10286043.5776945
1,2012,23366003.3310297
