"rgn_id","product","weight"
1,"seasalt",0.2
2,"seasalt",0.2
3,"seasalt",0.2
4,"seasalt",0.2
5,"seasalt",0.2
7,"seasalt",0.2
8,"seasalt",0.2
9,"seasalt",0.2
10,"seasalt",0.2
11,"seasalt",0.2
1,"ChemProduct",0.4
2,"ChemProduct",0.4
3,"ChemProduct",0.4
4,"ChemProduct",0.4
5,"ChemProduct",0.4
7,"ChemProduct",0.4
8,"ChemProduct",0.4
9,"ChemProduct",0.4
2,"Sea medicianProduct",0.4
3,"Sea medicianProduct",0.4
4,"Sea medicianProduct",0.4
5,"Sea medicianProduct",0.4
7,"Sea medicianProduct",0.4
8,"Sea medicianProduct",0.4
9,"Sea medicianProduct",0.4
6,NA,NA
