"goal","dimension","region_id","score"
"FIS","status",1,28.5858
"FIS","status",2,0.896145
"FIS","status",3,0
"FIS","status",4,23.319
"FIS","status",5,13.142
"FIS","status",6,0
"FIS","status",7,18.9178
"FIS","status",8,5.85963
"FIS","status",9,0
"FIS","status",10,24.3046
"FIS","status",11,13.6239
"FIS","trend",1,-6.35529e-15
"FIS","trend",2,-0.00428043
"FIS","trend",3,0
"FIS","trend",4,0.150289
"FIS","trend",5,0.0464219
"FIS","trend",6,0
"FIS","trend",7,1
"FIS","trend",8,0.29693
"FIS","trend",9,0
"FIS","trend",10,-0.46268
"FIS","trend",11,-1
"MAR","status",1,3628.83
"MAR","status",2,4018.15
"MAR","status",3,3404.24
"MAR","status",4,6384.83
"MAR","status",5,4593.75
"MAR","status",6,NA
"MAR","status",7,6650.61
"MAR","status",8,9799.22
"MAR","status",9,7763.17
"MAR","status",10,4020.84
"MAR","status",11,7491.57
"MAR","trend",1,-1
"MAR","trend",2,1
"MAR","trend",3,1
"MAR","trend",4,-0.257573
"MAR","trend",5,1
"MAR","trend",6,NA
"MAR","trend",7,-1
"MAR","trend",8,1
"MAR","trend",9,1
"MAR","trend",10,-1
"MAR","trend",11,1
"AO","status",1,68.0377
"AO","status",2,34.1941
"AO","status",3,27.436
"AO","status",4,73.3243
"AO","status",5,37.7024
"AO","status",6,27.9006
"AO","status",7,64.3506
"AO","status",8,92.2559
"AO","status",9,68.3006
"AO","status",10,32.7071
"AO","status",11,41.772
"AO","trend",1,-0
"AO","trend",2,1.27898e-14
"AO","trend",3,-6.39488e-15
"AO","trend",4,-2.55795e-14
"AO","trend",5,-0
"AO","trend",6,-6.39488e-15
"AO","trend",7,-0
"AO","trend",8,-0
"AO","trend",9,-0
"AO","trend",10,-0
"AO","trend",11,-0
"NP","status",1,40.02
"NP","status",2,40.02
"NP","status",3,40.02
"NP","status",4,40.02
"NP","status",5,40.02
"NP","status",6,NA
"NP","status",7,40.02
"NP","status",8,40.02
"NP","status",9,40.02
"NP","status",10,40.02
"NP","status",11,40.02
"NP","trend",1,0.323754
"NP","trend",2,-0.271503
"NP","trend",3,-0.0571184
"NP","trend",4,0.0694609
"NP","trend",5,0.320208
"NP","trend",6,NA
"NP","trend",7,0.0739047
"NP","trend",8,0.0937343
"NP","trend",9,-0.0664877
"NP","trend",10,-0.284456
"NP","trend",11,-0.479818
"CS","status",1,68.2539
"CS","status",2,68.2539
"CS","status",3,68.2539
"CS","status",4,68.2539
"CS","status",5,68.2539
"CS","status",6,68.2539
"CS","status",7,68.2539
"CS","status",8,68.2539
"CS","status",9,68.2539
"CS","status",10,68.2539
"CS","status",11,68.2539
"CS","trend",1,-0.0999916
"CS","trend",2,-0.1
"CS","trend",3,-0.1
"CS","trend",4,-0.1
"CS","trend",5,-0.1
"CS","trend",6,-1
"CS","trend",7,0.303129
"CS","trend",8,1
"CS","trend",9,1
"CS","trend",10,-1
"CS","trend",11,1
"CP","status",1,37.4985
"CP","status",2,37.5
"CP","status",3,37.5
"CP","status",4,37.493
"CP","status",5,37.5
"CP","status",6,37.5
"CP","status",7,37.5366
"CP","status",8,37.5985
"CP","status",9,37.8864
"CP","status",10,56.0151
"CP","status",11,37.1413
"CP","trend",1,-0.0999916
"CP","trend",2,-0.1
"CP","trend",3,-0.1
"CP","trend",4,-0.0999733
"CP","trend",5,-0.1
"CP","trend",6,-1
"CP","trend",7,0.328088
"CP","trend",8,1
"CP","trend",9,1
"CP","trend",10,-1
"CP","trend",11,1
"TR","status",1,50.6604
"TR","status",2,54.9481
"TR","status",3,83.3163
"TR","status",4,78.8411
"TR","status",5,76.1129
"TR","status",6,99.4066
"TR","status",7,74.7642
"TR","status",8,73.9086
"TR","status",9,92.9914
"TR","status",10,81.045
"TR","status",11,70.8662
"TR","trend",1,0.760569
"TR","trend",2,1
"TR","trend",3,1
"TR","trend",4,1
"TR","trend",5,1
"TR","trend",6,1
"TR","trend",7,1
"TR","trend",8,1
"TR","trend",9,-1
"TR","trend",10,1
"TR","trend",11,1
"LIV","status",1,46.9407
"LIV","status",2,29.3438
"LIV","status",3,47.8466
"LIV","status",4,61.0194
"LIV","status",5,46.7149
"LIV","status",6,62.6157
"LIV","status",7,67.1974
"LIV","status",8,57.6431
"LIV","status",9,84.9825
"LIV","status",10,29.8621
"LIV","status",11,31.429
"LIV","trend",1,1
"LIV","trend",2,1
"LIV","trend",3,1
"LIV","trend",4,1
"LIV","trend",5,1
"LIV","trend",6,1
"LIV","trend",7,1
"LIV","trend",8,1
"LIV","trend",9,1
"LIV","trend",10,1
"LIV","trend",11,1
"ECO","status",1,32.2816
"ECO","status",2,15.4379
"ECO","status",3,37.4926
"ECO","status",4,85.3949
"ECO","status",5,44.9517
"ECO","status",6,56.5959
"ECO","status",7,47.0894
"ECO","status",8,42.6665
"ECO","status",9,100
"ECO","status",10,7.24307
"ECO","status",11,7.16597
"ECO","trend",1,1
"ECO","trend",2,1
"ECO","trend",3,1
"ECO","trend",4,1
"ECO","trend",5,1
"ECO","trend",6,1
"ECO","trend",7,1
"ECO","trend",8,1
"ECO","trend",9,1
"ECO","trend",10,1
"ECO","trend",11,1
"ICO","status",1,44
"ICO","status",2,48.5714
"ICO","status",3,41.6667
"ICO","status",4,42.963
"ICO","status",5,48.5714
"ICO","status",6,44.7059
"ICO","status",7,41
"ICO","status",8,37.5
"ICO","status",9,46.6667
"ICO","status",10,43.3333
"ICO","status",11,45.2632
"ICO","trend",1,-0.3
"ICO","trend",2,NA
"ICO","trend",3,-0.5
"ICO","trend",4,-0.25
"ICO","trend",5,-0.5
"ICO","trend",6,0
"ICO","trend",7,-0.25
"ICO","trend",8,-0.333333
"ICO","trend",9,0
"ICO","trend",10,0
"ICO","trend",11,-0.4
"LSP","status",1,25.6504
"LSP","status",2,100
"LSP","status",3,35.7594
"LSP","status",4,27.5734
"LSP","status",5,20.6415
"LSP","status",6,100
"LSP","status",7,100
"LSP","status",8,100
"LSP","status",9,100
"LSP","status",10,20.0486
"LSP","status",11,100
"LSP","trend",1,-1
"LSP","trend",2,-1
"LSP","trend",3,-0.709408
"LSP","trend",4,0
"LSP","trend",5,0
"LSP","trend",6,-1
"LSP","trend",7,-1
"LSP","trend",8,0
"LSP","trend",9,-1
"LSP","trend",10,-1
"LSP","trend",11,-1
"CW","status",1,79.4752
"CW","status",2,81.4849
"CW","status",3,60.0806
"CW","status",4,90.1493
"CW","status",5,86.4703
"CW","status",6,36.3392
"CW","status",7,72.252
"CW","status",8,92.9716
"CW","status",9,88.841
"CW","status",10,88.4331
"CW","status",11,97.1308
"CW","trend",1,-0.275945
"CW","trend",2,-1
"CW","trend",3,1
"CW","trend",4,0.0898174
"CW","trend",5,1
"CW","trend",6,-1
"CW","trend",7,1
"CW","trend",8,-0.456963
"CW","trend",9,-1
"CW","trend",10,-1
"CW","trend",11,-0.127906
"HAB","status",1,65
"HAB","status",2,50
"HAB","status",3,50
"HAB","status",4,65
"HAB","status",5,50
"HAB","status",6,50
"HAB","status",7,55
"HAB","status",8,47.5
"HAB","status",9,60
"HAB","status",10,65.6667
"HAB","status",11,60
"HAB","trend",1,-0.0999916
"HAB","trend",2,-0.1
"HAB","trend",3,-0.1
"HAB","trend",4,-0.1
"HAB","trend",5,-0.1
"HAB","trend",6,-1
"HAB","trend",7,0.303129
"HAB","trend",8,1
"HAB","trend",9,1
"HAB","trend",10,-1
"HAB","trend",11,1
"SPP","status",1,58.0526
"SPP","status",2,67.1176
"SPP","status",3,61
"SPP","status",4,65
"SPP","status",5,68.8
"SPP","status",6,72.4545
"SPP","status",7,68.4615
"SPP","status",8,60.7755
"SPP","status",9,51.0702
"SPP","status",10,52.5909
"SPP","status",11,45.1508
"SPP","trend",1,-0.3
"SPP","trend",2,NA
"SPP","trend",3,-0.5
"SPP","trend",4,-0.25
"SPP","trend",5,-0.5
"SPP","trend",6,0
"SPP","trend",7,-0.25
"SPP","trend",8,-0.333333
"SPP","trend",9,0
"SPP","trend",10,0
"SPP","trend",11,-0.4
"FIS","pressures",1,60.33
"FIS","pressures",2,52.63
"FIS","pressures",3,48.25
"FIS","pressures",4,58.67
"FIS","pressures",5,56.79
"FIS","pressures",6,48.67
"FIS","pressures",7,61.17
"FIS","pressures",8,57
"FIS","pressures",9,62
"FIS","pressures",10,54.5
"FIS","pressures",11,51.17
"MAR","pressures",1,57.92
"MAR","pressures",2,49.25
"MAR","pressures",3,53.58
"MAR","pressures",4,55.25
"MAR","pressures",5,52.58
"MAR","pressures",6,51.25
"MAR","pressures",7,57.92
"MAR","pressures",8,53.92
"MAR","pressures",9,57.92
"MAR","pressures",10,45.92
"MAR","pressures",11,36.92
"AO","pressures",1,56.58
"AO","pressures",2,50.1
"AO","pressures",3,44.73
"AO","pressures",4,54.18
"AO","pressures",5,50.84
"AO","pressures",6,44.36
"AO","pressures",7,56.58
"AO","pressures",8,55.84
"AO","pressures",9,55.84
"AO","pressures",10,53.81
"AO","pressures",11,53.81
"NP","pressures",1,52.52
"NP","pressures",2,45.92
"NP","pressures",3,49.26
"NP","pressures",4,47.64
