"rgn_id","year","industry","jobs"
10,2008,"oil_gas",2.24396
11,2008,"oil_gas",2.62577
3,2009,"oil_gas",3.50888
2,2009,"oil_gas",1.91277
1,2009,"oil_gas",6.46518
4,2009,"oil_gas",10.55
6,2009,"oil_gas",4.20598
5,2009,"oil_gas",3.8553
7,2009,"oil_gas",8.45659
8,2009,"oil_gas",8.56498
9,2009,"oil_gas",16.6645
10,2009,"oil_gas",2.27195
11,2009,"oil_gas",2.65876
3,2010,"oil_gas",3.59797
2,2010,"oil_gas",1.9606
1,2010,"oil_gas",6.62606
4,2010,"oil_gas",10.8152
6,2010,"oil_gas",4.31034
5,2010,"oil_gas",3.95309
7,2010,"oil_gas",8.66746
8,2010,"oil_gas",8.78016
9,2010,"oil_gas",17.084
10,2010,"oil_gas",2.32848
11,2010,"oil_gas",2.724
3,2011,"oil_gas",3.66772
2,2011,"oil_gas",2.00057
1,2011,"oil_gas",6.75778
4,2011,"oil_gas",11.0308
6,2011,"oil_gas",4.39617
5,2011,"oil_gas",4.03088
7,2011,"oil_gas",8.84118
8,2011,"oil_gas",8.95374
9,2011,"oil_gas",17.4233
10,2011,"oil_gas",2.37648
11,2011,"oil_gas",2.77999
3,2007,"mining",0.269148
2,2007,"mining",0.146669
1,2007,"mining",0.495834
4,2007,"mining",0.809135
6,2007,"mining",0.322436
5,2007,"mining",0.295707
7,2007,"mining",0.648594
8,2007,"mining",0.656883
9,2007,"mining",1.27807
10,2007,"mining",0.174244
11,2007,"mining",0.203849
3,2008,"mining",0.280947
2,2008,"mining",0.153181
1,2008,"mining",0.517462
4,2008,"mining",0.844571
6,2008,"mining",0.336618
5,2008,"mining",0.30861
7,2008,"mining",0.676867
8,2008,"mining",0.685685
9,2008,"mining",1.33402
10,2008,"mining",0.181881
11,2008,"mining",0.212828
3,2009,"mining",0.292406
2,2009,"mining",0.159398
1,2009,"mining",0.538765
4,2009,"mining",0.879168
6,2009,"mining",0.350498
5,2009,"mining",0.321275
7,2009,"mining",0.704716
8,2009,"mining",0.713748
9,2009,"mining",1.38871
10,2009,"mining",0.189329
11,2009,"mining",0.221563
3,2010,"mining",0.285554
2,2010,"mining",0.155603
1,2010,"mining",0.525878
4,2010,"mining",0.858348
6,2010,"mining",0.34209
5,2010,"mining",0.313738
7,2010,"mining",0.687894
8,2010,"mining",0.696838
9,2010,"mining",1.35587
10,2010,"mining",0.1848
11,2010,"mining",0.21619
3,2011,"mining",0.297383
2,2011,"mining",0.162209
1,2011,"mining",0.547928
4,2011,"mining",0.894386
6,2011,"mining",0.356446
5,2011,"mining",0.326828
7,2011,"mining",0.716852
8,2011,"mining",0.725979
9,2011,"mining",1.4127
10,2011,"mining",0.192687
11,2011,"mining",0.225405
3,2007,"seasalt",4.1045
2,2007,"seasalt",2.23671
1,2007,"seasalt",7.56147
4,2007,"seasalt",12.3393
6,2007,"seasalt",4.91715
5,2007,"seasalt",4.50954
7,2007,"seasalt",9.89106
8,2007,"seasalt",10.0175
9,2007,"seasalt",19.4906
10,2007,"seasalt",2.65722
11,2007,"seasalt",3.10869
3,2008,"seasalt",4.17909
2,2008,"seasalt",2.27857
1,2008,"seasalt",7.69725
4,2008,"seasalt",12.563
6,2008,"seasalt",5.0072
5,2008,"seasalt",4.59057
7,2008,"seasalt",10.0684
8,2008,"seasalt",10.1996
9,2008,"seasalt",19.8436
10,2008,"seasalt",2.70548
11,2008,"seasalt",3.16582
3,2009,"seasalt",4.25817
2,2009,"seasalt",2.32123
1,2009,"seasalt",7.84576
4,2009,"seasalt",12.8029
6,2009,"seasalt",5.10413
5,2009,"seasalt",4.67857
7,2009,"seasalt",10.2624
8,2009,"seasalt",10.394
9,2009,"seasalt",20.2231
10,2009,"seasalt",2.75711
11,2009,"seasalt",3.22651
3,2010,"seasalt",4.35945
2,2010,"seasalt",2.37554
1,2010,"seasalt",8.0284
4,2010,"seasalt",13.1041
6,2010,"seasalt",5.22258
5,2010,"seasalt",4.78973
7,2010,"seasalt",10.5018
8,2010,"seasalt",10.6384
9,2010,"seasalt",20.6997
10,2010,"seasalt",2.82128
11,2010,"seasalt",3.30051
3,2011,"seasalt",4.44091
2,2011,"seasalt",2.42232
1,2011,"seasalt",8.18239
4,2011,"seasalt",13.3562
6,2011,"seasalt",5.32293
5,2011,"seasalt",4.88063
7,2011,"seasalt",10.705
8,2011,"seasalt",10.8413
9,2011,"seasalt",21.0963
10,2011,"seasalt",2.87747
11,2011,"seasalt",3.36604
3,2007,"chemical",4.39047
2,2007,"chemical",2.39255
1,2007,"chemical",8.0883
4,2007,"chemical",13.199
6,2007,"chemical",5.25974
5,2007,"chemical",4.82373
7,2007,"chemical",10.5802
8,2007,"chemical",10.7154
9,2007,"chemical",20.8485
10,2007,"chemical",2.84236
11,2007,"chemical",3.32528
3,2008,"chemical",4.49516
2,2008,"chemical",2.4509
1,2008,"chemical",8.27939
4,2008,"chemical",13.5131
6,2008,"chemical",5.38589
5,2008,"chemical",4.93776
7,2008,"chemical",10.8299
8,2008,"chemical",10.971
9,2008,"chemical",21.3444
10,2008,"chemical",2.9101
11,2008,"chemical",3.40526
3,2009,"chemical",4.56885
2,2009,"chemical",2.49059
1,2009,"chemical",8.4182
4,2009,"chemical",13.737
6,2009,"chemical",5.47653
5,2009,"chemical",5.01992
7,2009,"chemical",11.0112
8,2009,"chemical",11.1523
9,2009,"chemical",21.6986
10,2009,"chemical",2.95827
11,2009,"chemical",3.46192
3,2010,"chemical",4.68308
2,2010,"chemical",2.55189
1,2010,"chemical",8.62439
4,2010,"chemical",14.0769
6,2010,"chemical",5.61028
5,2010,"chemical",5.1453
7,2010,"chemical",11.2815
8,2010,"chemical",11.4282
9,2010,"chemical",22.2363
10,2010,"chemical",3.03072
11,2010,"chemical",3.54552
3,2011,"chemical",4.77795
2,2011,"chemical",2.60615
1,2011,"chemical",8.80338
4,2011,"chemical",14.3698
6,2011,"chemical",5.7269
5,2011,"chemical",5.25104
7,2011,"chemical",11.5174
8,2011,"chemical",11.6641
9,2011,"chemical",22.6973
10,2011,"chemical",3.09584
11,2011,"chemical",3.6215
3,2007,"biomedicine",0.168217
2,2007,"biomedicine",0.0916684
1,2007,"biomedicine",0.309896
4,2007,"biomedicine",0.505709
6,2007,"biomedicine",0.201523
5,2007,"biomedicine",0.184817
7,2007,"biomedicine",0.405371
8,2007,"biomedicine",0.410552
9,2007,"biomedicine",0.798795
10,2007,"biomedicine",0.108903
11,2007,"biomedicine",0.127405
3,2008,"biomedicine",0.175592
2,2008,"biomedicine",0.0957382
1,2008,"biomedicine",0.323414
4,2008,"biomedicine",0.527857
6,2008,"biomedicine",0.210386
5,2008,"biomedicine",0.192881
7,2008,"biomedicine",0.423042
8,2008,"biomedicine",0.428553
9,2008,"biomedicine",0.833766
10,2008,"biomedicine",0.113676
11,2008,"biomedicine",0.133018
3,2009,"biomedicine",0.164479
2,2009,"biomedicine",0.0896613
1,2009,"biomedicine",0.303055
4,2009,"biomedicine",0.494532
6,2009,"biomedicine",0.197155
5,2009,"biomedicine",0.180717
7,2009,"biomedicine",0.396402
8,2009,"biomedicine",0.401483
9,2009,"biomedicine",0.781149
10,2009,"biomedicine",0.106498
11,2009,"biomedicine",0.124629
3,2010,"biomedicine",0.171332
2,2010,"biomedicine",0.0933618
1,2010,"biomedicine",0.315527
4,2010,"biomedicine",0.515009
6,2010,"biomedicine",0.205254
5,2010,"biomedicine",0.188243
7,2010,"biomedicine",0.412736
8,2010,"biomedicine",0.418103
9,2010,"biomedicine",0.813524
10,2010,"biomedicine",0.11088
11,2010,"biomedicine",0.129714
3,2011,"biomedicine",0.17843
2,2011,"biomedicine",0.0973252
1,2011,"biomedicine",0.328757
4,2011,"biomedicine",0.536632
6,2011,"biomedicine",0.213868
5,2011,"biomedicine",0.196097
7,2011,"biomedicine",0.430111
8,2011,"biomedicine",0.435587
9,2011,"biomedicine",0.847618
10,2011,"biomedicine",0.115612
11,2011,"biomedicine",0.135243
3,2007,"electric",0.185039
2,2007,"electric",0.100835
1,2007,"electric",0.340886
4,2007,"electric",0.55628
6,2007,"electric",0.221675
5,2007,"electric",0.203299
7,2007,"electric",0.445908
8,2007,"electric",0.451607
9,2007,"electric",0.878674
10,2007,"electric",0.119793
11,2007,"electric",0.140146
3,2008,"electric",0.193151
2,2008,"electric",0.105312
1,2008,"electric",0.355755
4,2008,"electric",0.580643
6,2008,"electric",0.231425
5,2008,"electric",0.212169
7,2008,"electric",0.465346
8,2008,"electric",0.471408
9,2008,"electric",0.917142
10,2008,"electric",0.125043
11,2008,"electric",0.14632
3,2009,"electric",0.201029
2,2009,"electric",0.109586
1,2009,"electric",0.370401
4,2009,"electric",0.604428
6,2009,"electric",0.240967
5,2009,"electric",0.220877
7,2009,"electric",0.484492
8,2009,"electric",0.490702
9,2009,"electric",0.954738
10,2009,"electric",0.130164
11,2009,"electric",0.152325
3,2010,"electric",0.209406
2,2010,"electric",0.114109
1,2010,"electric",0.385644
4,2010,"electric",0.629455
6,2010,"electric",0.250866
5,2010,"electric",0.230074
7,2010,"electric",0.504455
8,2010,"electric",0.511015
9,2010,"electric",0.994307
10,2010,"electric",0.13552
11,2010,"electric",0.15854
3,2011,"electric",0.198255
2,2011,"electric",0.108139
1,2011,"electric",0.365285
4,2011,"electric",0.596258
6,2011,"electric",0.237631
5,2011,"electric",0.217885
7,2011,"electric",0.477902
8,2011,"electric",0.483986
9,2011,"electric",0.941798
10,2011,"electric",0.128458
11,2011,"electric",0.15027
3,2007,"ship_building",5.61846
2,2007,"ship_building",3.06173
1,2007,"ship_building",10.3505
4,2007,"ship_building",16.8907
6,2007,"ship_building",6.73085
5,2007,"ship_building",6.17289
7,2007,"ship_building",13.5394
8,2007,"ship_building",13.7124
9,2007,"ship_building",26.6797
10,2007,"ship_building",3.63734
11,2007,"ship_building",4.25534
3,2008,"ship_building",5.74186
2,2008,"ship_building",3.13064
1,2008,"ship_building",10.5756
4,2008,"ship_building",17.2609
6,2008,"ship_building",6.87964
5,2008,"ship_building",6.30722
7,2008,"ship_building",13.8335
8,2008,"ship_building",14.0137
9,2008,"ship_building",27.2641
10,2008,"ship_building",3.71719
11,2008,"ship_building",4.34968
3,2009,"ship_building",5.82985
2,2009,"ship_building",3.17799
1,2009,"ship_building",10.7416
4,2009,"ship_building",17.5284
6,2009,"ship_building",6.98806
5,2009,"ship_building",6.40542
7,2009,"ship_building",14.0503
8,2009,"ship_building",14.2304
9,2009,"ship_building",27.6874
10,2009,"ship_building",3.77475
11,2009,"ship_building",4.41741
3,2010,"ship_building",5.97759
2,2010,"ship_building",3.25729
1,2010,"ship_building",11.0084
4,2010,"ship_building",17.9681
6,2010,"ship_building",7.16109
5,2010,"ship_building",6.56757
7,2010,"ship_building",14.3999
8,2010,"ship_building",14.5872
9,2010,"ship_building",28.3829
10,2010,"ship_building",3.86847
11,2010,"ship_building",4.52559
3,2011,"ship_building",6.10626
2,2011,"ship_building",3.33069
1,2011,"ship_building",11.2508
4,2011,"ship_building",18.3647
6,2011,"ship_building",7.31902
5,2011,"ship_building",6.71087
7,2011,"ship_building",14.7194
8,2011,"ship_building",14.9068
9,2011,"ship_building",29.0074
10,2011,"ship_building",3.95651
11,2011,"ship_building",4.62831
3,2007,"egineering_arch",10.5977
2,2007,"egineering_arch",5.77511
1,2007,"egineering_arch",19.5235
4,2007,"egineering_arch",31.8597
6,2007,"egineering_arch",12.6959
5,2007,"egineering_arch",11.6435
7,2007,"egineering_arch",25.5384
8,2007,"egineering_arch",25.8648
9,2007,"egineering_arch",50.3241
10,2007,"egineering_arch",6.86086
11,2007,"egineering_arch",8.02654
3,2008,"egineering_arch",10.8165
2,2008,"egineering_arch",5.89748
1,2008,"egineering_arch",19.9223
4,2008,"egineering_arch",32.516
6,2008,"egineering_arch",12.9598
5,2008,"egineering_arch",11.8815
7,2008,"egineering_arch",26.0594
8,2008,"egineering_arch",26.3989
9,2008,"egineering_arch",51.36
10,2008,"egineering_arch",7.00242
11,2008,"egineering_arch",8.1939
3,2009,"egineering_arch",11.0018
2,2009,"egineering_arch",5.99734
1,2009,"egineering_arch",20.271
4,2009,"egineering_arch",33.0787
6,2009,"egineering_arch",13.1875
5,2009,"egineering_arch",12.088
7,2009,"egineering_arch",26.5149
8,2009,"egineering_arch",26.8548
9,2009,"egineering_arch",52.2502
10,2009,"egineering_arch",7.12351
11,2009,"egineering_arch",8.33631
3,2010,"egineering_arch",11.2698
2,2010,"egineering_arch",6.14113
1,2010,"egineering_arch",20.7546
4,2010,"egineering_arch",33.8761
6,2010,"egineering_arch",13.5012
5,2010,"egineering_arch",12.3822
7,2010,"egineering_arch",27.1489
8,2010,"egineering_arch",27.5019
9,2010,"egineering_arch",53.5118
10,2010,"egineering_arch",7.29343
11,2010,"egineering_arch",8.53231
3,2011,"egineering_arch",11.4988
2,2011,"egineering_arch",6.27207
1,2011,"egineering_arch",21.1865
4,2011,"egineering_arch",34.5829
6,2011,"egineering_arch",13.7826
5,2011,"egineering_arch",12.6374
7,2011,"egineering_arch",27.7183
8,2011,"egineering_arch",28.0712
9,2011,"egineering_arch",54.6243
10,2011,"egineering_arch",7.45058
11,2011,"egineering_arch",8.71565
3,2007,"comm_transport",13.8779
2,2007,"comm_transport",7.56265
1,2007,"comm_transport",25.5665
4,2007,"comm_transport",41.721
6,2007,"comm_transport",16.6256
5,2007,"comm_transport",15.2474
7,2007,"comm_transport",33.4431
8,2007,"comm_transport",33.8705
9,2007,"comm_transport",65.9006
10,2007,"comm_transport",8.98446
11,2007,"comm_transport",10.5109
3,2008,"comm_transport",14.1703
2,2008,"comm_transport",7.72608
1,2008,"comm_transport",26.0995
4,2008,"comm_transport",42.5981
6,2008,"comm_transport",16.9782
5,2008,"comm_transport",15.5655
7,2008,"comm_transport",34.1395
8,2008,"comm_transport",34.5842
9,2008,"comm_transport",67.2849
10,2008,"comm_transport",9.17363
11,2008,"comm_transport",10.7345
3,2009,"comm_transport",14.401
2,2009,"comm_transport",7.85034
1,2009,"comm_transport",26.5342
4,2009,"comm_transport",43.299
6,2009,"comm_transport",17.262
5,2009,"comm_transport",15.8228
7,2009,"comm_transport",34.7072
8,2009,"comm_transport",35.1521
9,2009,"comm_transport",68.3939
10,2009,"comm_transport",9.32446
11,2009,"comm_transport",10.912
3,2010,"comm_transport",14.7536
2,2010,"comm_transport",8.03949
1,2010,"comm_transport",27.1703
4,2010,"comm_transport",44.348
6,2010,"comm_transport",17.6747
5,2010,"comm_transport",16.2098
7,2010,"comm_transport",35.5412
8,2010,"comm_transport",36.0033
9,2010,"comm_transport",70.0534
10,2010,"comm_transport",9.54799
11,2010,"comm_transport",11.1698
3,2011,"comm_transport",15.0674
2,2011,"comm_transport",8.21857
1,2011,"comm_transport",27.7617
4,2011,"comm_transport",45.3156
6,2011,"comm_transport",18.0599
5,2011,"comm_transport",16.5593
7,2011,"comm_transport",36.3205
8,2011,"comm_transport",36.7829
9,2011,"comm_transport",71.5766
10,2011,"comm_transport",9.76283
11,2011,"comm_transport",11.4205
3,2007,"tourism",21.3804
2,2007,"tourism",11.6511
1,2007,"tourism",39.3878
4,2007,"tourism",64.2757
6,2007,"tourism",25.6135
5,2007,"tourism",23.4903
7,2007,"tourism",51.5227
8,2007,"tourism",52.1811
9,2007,"tourism",101.527
10,2007,"tourism",13.8415
11,2007,"tourism",16.1932
3,2008,"tourism",21.8437
2,2008,"tourism",11.9098
1,2008,"tourism",40.2327
4,2008,"tourism",65.6654
6,2008,"tourism",26.1721
5,2008,"tourism",23.9944
7,2008,"tourism",52.6264
8,2008,"tourism",53.312
9,2008,"tourism",103.72
10,2008,"tourism",14.1413
11,2008,"tourism",16.5474
3,2009,"tourism",22.1863
2,2009,"tourism",12.0943
1,2009,"tourism",40.8788
4,2009,"tourism",66.7068
6,2009,"tourism",26.594
5,2009,"tourism",24.3768
7,2009,"tourism",53.4703
8,2009,"tourism",54.1556
9,2009,"tourism",105.368
10,2009,"tourism",14.3654
11,2009,"tourism",16.8111
3,2010,"tourism",22.7491
2,2010,"tourism",12.3964
1,2010,"tourism",41.8949
4,2010,"tourism",68.3818
6,2010,"tourism",27.2532
5,2010,"tourism",24.9944
7,2010,"tourism",54.8022
8,2010,"tourism",55.5148
9,2010,"tourism",108.018
10,2010,"tourism",14.7224
11,2010,"tourism",17.2232
3,2011,"tourism",23.2157
2,2011,"tourism",12.6631
1,2011,"tourism",42.7749
4,2011,"tourism",69.8218
6,2011,"tourism",27.8265
5,2011,"tourism",25.5144
7,2011,"tourism",55.9623
8,2011,"tourism",56.6747
9,2011,"tourism",110.285
10,2011,"tourism",15.0425
11,2011,"tourism",17.5966
