rgn_id,year,million
1,2014,3.90317
2,2014,1.931701
3,2014,0.802888
4,2014,9.185252
5,2014,18.688963
6,2014,6.419862
7,2014,14.168326
8,2014,10.880733
9,2014,13.960071
10,2014,3.411162
11,2014,4.840367
1,2015,3.914844
2,2015,2.316104
3,2015,1.144631
4,2015,9.074541
5,2015,21.181564
6,2015,7.035046
7,2015,15.661165
8,2015,11.642995
9,2015,14.034537
10,2015,3.707432
11,2015,5.529293
